timestamp,MOER,MOER version,frequency
2020-06-01T00:00:00+00:00,847.62774057783,3.0,300
2020-06-01T00:05:00+00:00,847.62774057783,3.0,300
2020-06-01T00:10:00+00:00,847.62774057783,3.0,300
2020-06-01T00:15:00+00:00,847.62774057783,3.0,300
2020-06-01T00:20:00+00:00,847.62774057783,3.0,300
2020-06-01T00:25:00+00:00,847.62774057783,3.0,300
2020-06-01T00:30:00+00:00,853.259201537084,3.0,300
2020-06-01T00:35:00+00:00,847.62774057783,3.0,300
2020-06-01T00:40:00+00:00,847.62774057783,3.0,300
2020-06-01T00:45:00+00:00,847.62774057783,3.0,300
2020-06-01T00:50:00+00:00,847.62774057783,3.0,300
2020-06-01T00:55:00+00:00,847.62774057783,3.0,300
2020-06-01T01:00:00+00:00,883.273151070036,3.0,300
2020-06-01T01:05:00+00:00,881.523022576774,3.0,300
2020-06-01T01:10:00+00:00,883.608267615522,3.0,300
2020-06-01T01:15:00+00:00,879.943849405613,3.0,300
2020-06-01T01:20:00+00:00,879.943849405613,3.0,300
2020-06-01T01:25:00+00:00,882.538318282295,3.0,300
2020-06-01T01:30:00+00:00,881.187906031289,3.0,300
2020-06-01T01:35:00+00:00,881.299637961225,3.0,300
2020-06-01T01:40:00+00:00,881.523022576774,3.0,300
2020-06-01T01:45:00+00:00,881.299637961225,3.0,300
2020-06-01T01:50:00+00:00,881.299637961225,3.0,300
2020-06-01T01:55:00+00:00,879.720464790064,3.0,300
2020-06-01T02:00:00+00:00,847.62774057783,3.0,300
2020-06-01T02:05:00+00:00,847.024462920773,3.0,300
2020-06-01T02:10:00+00:00,844.560741500091,3.0,300
2020-06-01T02:15:00+00:00,847.024462920773,3.0,300
2020-06-01T02:20:00+00:00,844.560741500091,3.0,300
2020-06-01T02:25:00+00:00,844.560741500091,3.0,300
2020-06-01T02:30:00+00:00,880.387359086079,3.0,300
2020-06-01T02:35:00+00:00,880.387359086079,3.0,300
2020-06-01T02:40:00+00:00,880.387359086079,3.0,300
2020-06-01T02:45:00+00:00,880.387359086079,3.0,300
2020-06-01T02:50:00+00:00,880.387359086079,3.0,300
2020-06-01T02:55:00+00:00,880.387359086079,3.0,300
2020-06-01T03:00:00+00:00,880.387359086079,3.0,300
2020-06-01T03:05:00+00:00,876.707748402623,3.0,300
2020-06-01T03:10:00+00:00,876.707748402623,3.0,300
2020-06-01T03:15:00+00:00,876.707748402623,3.0,300
2020-06-01T03:20:00+00:00,876.707748402623,3.0,300
2020-06-01T03:25:00+00:00,876.707748402623,3.0,300
2020-06-01T03:30:00+00:00,876.707748402623,3.0,300
2020-06-01T03:35:00+00:00,880.387359086079,3.0,300
2020-06-01T03:40:00+00:00,880.387359086079,3.0,300
2020-06-01T03:45:00+00:00,875.128575231462,3.0,300
2020-06-01T03:50:00+00:00,876.707748402623,3.0,300
2020-06-01T03:55:00+00:00,876.707748402623,3.0,300
2020-06-01T04:00:00+00:00,783.438217256825,3.0,300
2020-06-01T04:05:00+00:00,814.023574187073,3.0,300
2020-06-01T04:10:00+00:00,813.983895174292,3.0,300
2020-06-01T04:15:00+00:00,813.983895174292,3.0,300
2020-06-01T04:20:00+00:00,812.992998103844,3.0,300
2020-06-01T04:25:00+00:00,813.040381926993,3.0,300
2020-06-01T04:30:00+00:00,814.031278997441,3.0,300
2020-06-01T04:35:00+00:00,782.414005401505,3.0,300
2020-06-01T04:40:00+00:00,782.414005401505,3.0,300
2020-06-01T04:45:00+00:00,777.967487669652,3.0,300
2020-06-01T04:50:00+00:00,777.967487669652,3.0,300
2020-06-01T04:55:00+00:00,780.507926826288,3.0,300
2020-06-01T05:00:00+00:00,808.379315592236,3.0,300
2020-06-01T05:05:00+00:00,826.135667270875,3.0,300
2020-06-01T05:10:00+00:00,825.483125236102,3.0,300
2020-06-01T05:15:00+00:00,825.483125236102,3.0,300
2020-06-01T05:20:00+00:00,826.135667270875,3.0,300
2020-06-01T05:25:00+00:00,823.99305486154,3.0,300
2020-06-01T05:30:00+00:00,823.332573451441,3.0,300
2020-06-01T05:35:00+00:00,800.962607677758,3.0,300
2020-06-01T05:40:00+00:00,777.443043719507,3.0,300
2020-06-01T05:45:00+00:00,820.778244851815,3.0,300
2020-06-01T05:50:00+00:00,823.984569583767,3.0,300
2020-06-01T05:55:00+00:00,787.485718247233,3.0,300
2020-06-01T06:00:00+00:00,855.631190430247,3.0,300
2020-06-01T06:05:00+00:00,856.158423397446,3.0,300
2020-06-01T06:10:00+00:00,832.036115400238,3.0,300
2020-06-01T06:15:00+00:00,830.517372741194,3.0,300
2020-06-01T06:20:00+00:00,830.537987699862,3.0,300
2020-06-01T06:25:00+00:00,829.784988069685,3.0,300
2020-06-01T06:30:00+00:00,795.382549652948,3.0,300
2020-06-01T06:35:00+00:00,820.909368278228,3.0,300
2020-06-01T06:40:00+00:00,804.41710463373,3.0,300
2020-06-01T06:45:00+00:00,804.98144750448,3.0,300
2020-06-01T06:50:00+00:00,804.98144750448,3.0,300
2020-06-01T06:55:00+00:00,804.41710463373,3.0,300
2020-06-01T07:00:00+00:00,731.451459377408,3.0,300
2020-06-01T07:05:00+00:00,731.451459377408,3.0,300
2020-06-01T07:10:00+00:00,1119.69796146509,3.0,300
2020-06-01T07:15:00+00:00,952.585487136614,3.0,300
2020-06-01T07:20:00+00:00,1041.70743955622,3.0,300
2020-06-01T07:25:00+00:00,1041.70743955622,3.0,300
2020-06-01T07:30:00+00:00,1041.70743955622,3.0,300
2020-06-01T07:35:00+00:00,1041.70743955622,3.0,300
2020-06-01T07:40:00+00:00,1041.70743955622,3.0,300
2020-06-01T07:45:00+00:00,904.963983492951,3.0,300
2020-06-01T07:50:00+00:00,904.963983492951,3.0,300
2020-06-01T07:55:00+00:00,898.317299065138,3.0,300
2020-06-01T08:00:00+00:00,833.623756654852,3.0,300
2020-06-01T08:05:00+00:00,833.623756654852,3.0,300
2020-06-01T08:10:00+00:00,833.623756654852,3.0,300
2020-06-01T08:15:00+00:00,833.623756654852,3.0,300
2020-06-01T08:20:00+00:00,833.623756654852,3.0,300
2020-06-01T08:25:00+00:00,833.623756654852,3.0,300
2020-06-01T08:30:00+00:00,833.623756654852,3.0,300
2020-06-01T08:35:00+00:00,833.623756654852,3.0,300
2020-06-01T08:40:00+00:00,833.623756654852,3.0,300
2020-06-01T08:45:00+00:00,833.623756654852,3.0,300
2020-06-01T08:50:00+00:00,833.623756654852,3.0,300
2020-06-01T08:55:00+00:00,833.623756654852,3.0,300
2020-06-01T09:00:00+00:00,722.636693196052,3.0,300
2020-06-01T09:05:00+00:00,722.636693196052,3.0,300
2020-06-01T09:10:00+00:00,722.636693196052,3.0,300
2020-06-01T09:15:00+00:00,722.636693196052,3.0,300
2020-06-01T09:20:00+00:00,722.636693196052,3.0,300
2020-06-01T09:25:00+00:00,722.636693196052,3.0,300
2020-06-01T09:30:00+00:00,722.636693196052,3.0,300
2020-06-01T09:35:00+00:00,722.636693196052,3.0,300
2020-06-01T09:40:00+00:00,722.636693196052,3.0,300
2020-06-01T09:45:00+00:00,722.636693196052,3.0,300
2020-06-01T09:50:00+00:00,722.636693196052,3.0,300
2020-06-01T09:55:00+00:00,722.636693196052,3.0,300
2020-06-01T10:00:00+00:00,703.509931046734,3.0,300
2020-06-01T10:05:00+00:00,703.509931046734,3.0,300
2020-06-01T10:10:00+00:00,703.509931046734,3.0,300
2020-06-01T10:15:00+00:00,703.509931046734,3.0,300
2020-06-01T10:20:00+00:00,703.509931046734,3.0,300
2020-06-01T10:25:00+00:00,703.509931046734,3.0,300
2020-06-01T10:30:00+00:00,703.509931046734,3.0,300
2020-06-01T10:35:00+00:00,703.509931046734,3.0,300
2020-06-01T10:40:00+00:00,703.509931046734,3.0,300
