timestamp,MOER,MOER version,frequency
2020-07-01T00:00:00+00:00,889.793362032333,3.0,300
2020-07-01T00:05:00+00:00,889.793362032333,3.0,300
2020-07-01T00:10:00+00:00,889.793362032333,3.0,300
2020-07-01T00:15:00+00:00,889.793362032333,3.0,300
2020-07-01T00:20:00+00:00,889.793362032333,3.0,300
2020-07-01T00:25:00+00:00,889.793362032333,3.0,300
2020-07-01T00:30:00+00:00,889.793362032333,3.0,300
2020-07-01T00:35:00+00:00,866.55261963748,3.0,300
2020-07-01T00:40:00+00:00,866.55261963748,3.0,300
2020-07-01T00:45:00+00:00,889.793362032333,3.0,300
2020-07-01T00:50:00+00:00,889.793362032333,3.0,300
2020-07-01T00:55:00+00:00,889.793362032333,3.0,300
2020-07-01T01:00:00+00:00,922.819354549176,3.0,300
2020-07-01T01:05:00+00:00,922.819354549176,3.0,300
2020-07-01T01:10:00+00:00,922.819354549176,3.0,300
2020-07-01T01:15:00+00:00,922.819354549176,3.0,300
2020-07-01T01:20:00+00:00,922.819354549176,3.0,300
2020-07-01T01:25:00+00:00,922.819354549176,3.0,300
2020-07-01T01:30:00+00:00,922.819354549176,3.0,300
2020-07-01T01:35:00+00:00,870.193677679432,3.0,300
2020-07-01T01:40:00+00:00,870.193677679432,3.0,300
2020-07-01T01:45:00+00:00,870.193677679432,3.0,300
2020-07-01T01:50:00+00:00,922.819354549176,3.0,300
2020-07-01T01:55:00+00:00,922.819354549176,3.0,300
2020-07-01T02:00:00+00:00,927.388596039288,3.0,300
2020-07-01T02:05:00+00:00,918.730219254014,3.0,300
2020-07-01T02:10:00+00:00,918.730219254014,3.0,300
2020-07-01T02:15:00+00:00,918.730219254014,3.0,300
2020-07-01T02:20:00+00:00,918.730219254014,3.0,300
2020-07-01T02:25:00+00:00,918.730219254014,3.0,300
2020-07-01T02:30:00+00:00,918.730219254014,3.0,300
2020-07-01T02:35:00+00:00,918.730219254014,3.0,300
2020-07-01T02:40:00+00:00,918.730219254014,3.0,300
