datetime_utc,datetime_local,consumed_co2_rate_lb_per_mwh_for_electricity,consumed_ch4_rate_lb_per_mwh_for_electricity,consumed_n2o_rate_lb_per_mwh_for_electricity,consumed_co2e_rate_lb_per_mwh_for_electricity,consumed_nox_rate_lb_per_mwh_for_electricity,consumed_so2_rate_lb_per_mwh_for_electricity,consumed_co2_rate_lb_per_mwh_for_electricity_adjusted,consumed_ch4_rate_lb_per_mwh_for_electricity_adjusted,consumed_n2o_rate_lb_per_mwh_for_electricity_adjusted,consumed_co2e_rate_lb_per_mwh_for_electricity_adjusted,consumed_nox_rate_lb_per_mwh_for_electricity_adjusted,consumed_so2_rate_lb_per_mwh_for_electricity_adjusted
2020-01-01 06:00:00+00:00,2020-01-01 00:00:00-06:00,860.16,0.0757,0.0109,865.98,0.628,0.587,834.5,0.0756,0.0109,840.32,0.625,0.587
2020-01-01 07:00:00+00:00,2020-01-01 01:00:00-06:00,862.06,0.0759,0.0109,867.9,0.636,0.595,835.93,0.0758,0.0109,841.77,0.633,0.595
2020-01-01 08:00:00+00:00,2020-01-01 02:00:00-06:00,860.27,0.0749,0.0108,866.03,0.678,0.57,833.53,0.0748,0.0108,839.29,0.674,0.57
2020-01-01 09:00:00+00:00,2020-01-01 03:00:00-06:00,841.07,0.0729,0.0105,846.68,0.67,0.545,813.69,0.0728,0.0105,819.29,0.667,0.545
2020-01-01 10:00:00+00:00,2020-01-01 04:00:00-06:00,847.76,0.0735,0.0106,853.41,0.673,0.559,820.86,0.0734,0.0106,826.51,0.67,0.559
2020-01-01 11:00:00+00:00,2020-01-01 05:00:00-06:00,866.84,0.0751,0.0108,872.61,0.673,0.59,840.59,0.075,0.0108,846.35,0.669,0.59
2020-01-01 12:00:00+00:00,2020-01-01 06:00:00-06:00,893.11,0.0785,0.0113,899.15,0.68,0.637,867.68,0.0784,0.0113,873.71,0.677,0.637
2020-01-01 13:00:00+00:00,2020-01-01 07:00:00-06:00,887.94,0.0779,0.0112,893.93,0.682,0.629,862.15,0.0779,0.0112,868.13,0.679,0.629
2020-01-01 14:00:00+00:00,2020-01-01 08:00:00-06:00,892.99,0.0783,0.0113,899.01,0.685,0.627,867.57,0.0782,0.0113,873.59,0.682,0.627
2020-01-01 15:00:00+00:00,2020-01-01 09:00:00-06:00,896.35,0.0787,0.0113,902.4,0.687,0.626,871.1,0.0786,0.0113,877.14,0.685,0.626
