timestamp,MOER,MOER version,frequency
2020-05-01T00:00:00+00:00,866.933913979391,3.0,300
2020-05-01T00:05:00+00:00,865.610175223874,3.0,300
2020-05-01T00:10:00+00:00,365.024805886059,3.0,300
2020-05-01T00:15:00+00:00,865.610175223874,3.0,300
2020-05-01T00:20:00+00:00,871.142735595849,3.0,300
2020-05-01T00:25:00+00:00,865.610175223874,3.0,300
2020-05-01T00:30:00+00:00,872.466474351366,3.0,300
2020-05-01T00:35:00+00:00,873.397408432418,3.0,300
2020-05-01T00:40:00+00:00,873.397408432418,3.0,300
2020-05-01T00:45:00+00:00,872.466474351366,3.0,300
2020-05-01T00:50:00+00:00,872.466474351366,3.0,300
2020-05-01T00:55:00+00:00,866.933913979391,3.0,300
2020-05-01T01:00:00+00:00,885.178127755836,3.0,300
2020-05-01T01:05:00+00:00,883.353538508551,3.0,300
2020-05-01T01:10:00+00:00,886.124827013368,3.0,300
2020-05-01T01:15:00+00:00,883.353538508551,3.0,300
2020-05-01T01:20:00+00:00,886.124827013368,3.0,300
2020-05-01T01:25:00+00:00,883.530358136687,3.0,300
2020-05-01T01:30:00+00:00,885.140319581702,3.0,300
2020-05-01T01:35:00+00:00,882.029094444361,3.0,300
2020-05-01T01:40:00+00:00,883.608267615522,3.0,300
2020-05-01T01:45:00+00:00,882.029094444361,3.0,300
2020-05-01T01:50:00+00:00,882.029094444361,3.0,300
2020-05-01T01:55:00+00:00,881.523022576774,3.0,300
2020-05-01T02:00:00+00:00,847.62774057783,3.0,300
2020-05-01T02:05:00+00:00,847.62774057783,3.0,300
2020-05-01T02:10:00+00:00,847.024462920773,3.0,300
2020-05-01T02:15:00+00:00,847.62774057783,3.0,300
2020-05-01T02:20:00+00:00,847.62774057783,3.0,300
2020-05-01T02:25:00+00:00,847.024462920773,3.0,300
2020-05-01T02:30:00+00:00,847.024462920773,3.0,300
2020-05-01T02:35:00+00:00,847.024462920773,3.0,300
2020-05-01T02:40:00+00:00,847.024462920773,3.0,300
2020-05-01T02:45:00+00:00,847.024462920773,3.0,300
2020-05-01T02:50:00+00:00,847.62774057783,3.0,300
2020-05-01T02:55:00+00:00,847.024462920773,3.0,300
2020-05-01T03:00:00+00:00,785.891025365478,3.0,300
2020-05-01T03:05:00+00:00,785.891025365478,3.0,300
2020-05-01T03:10:00+00:00,789.205117457704,3.0,300
2020-05-01T03:15:00+00:00,789.404817505445,3.0,300
2020-05-01T03:20:00+00:00,789.362439132158,3.0,300
2020-05-01T03:25:00+00:00,794.195513352667,3.0,300
2020-05-01T03:30:00+00:00,794.156674724322,3.0,300
2020-05-01T03:35:00+00:00,794.156674724322,3.0,300
2020-05-01T03:40:00+00:00,788.226645467302,3.0,300
2020-05-01T03:45:00+00:00,787.064514404163,3.0,300
2020-05-01T03:50:00+00:00,787.064514404163,3.0,300
2020-05-01T03:55:00+00:00,787.064514404163,3.0,300
2020-05-01T04:00:00+00:00,781.048751707915,3.0,300
2020-05-01T04:05:00+00:00,781.048751707915,3.0,300
2020-05-01T04:10:00+00:00,855.194921071088,3.0,300
2020-05-01T04:15:00+00:00,776.117481714846,3.0,300
2020-05-01T04:20:00+00:00,778.821134263383,3.0,300
2020-05-01T04:25:00+00:00,778.821134263383,3.0,300
2020-05-01T04:30:00+00:00,778.573172068471,3.0,300
2020-05-01T04:35:00+00:00,778.573172068471,3.0,300
2020-05-01T04:40:00+00:00,774.654632762367,3.0,300
2020-05-01T04:45:00+00:00,770.501681102545,3.0,300
2020-05-01T04:50:00+00:00,770.501681102545,3.0,300
2020-05-01T04:55:00+00:00,774.654632762367,3.0,300
2020-05-01T05:00:00+00:00,853.852263259952,3.0,300
2020-05-01T05:05:00+00:00,857.543399575601,3.0,300
2020-05-01T05:10:00+00:00,841.125808145229,3.0,300
2020-05-01T05:15:00+00:00,841.125808145229,3.0,300
2020-05-01T05:20:00+00:00,856.389951077158,3.0,300
2020-05-01T05:25:00+00:00,791.462705156833,3.0,300
2020-05-01T05:30:00+00:00,839.031514258855,3.0,300
2020-05-01T05:35:00+00:00,789.421428027714,3.0,300
2020-05-01T05:40:00+00:00,789.099578605136,3.0,300
2020-05-01T05:45:00+00:00,790.701655136346,3.0,300
2020-05-01T05:50:00+00:00,790.701655136346,3.0,300
2020-05-01T05:55:00+00:00,783.573183197169,3.0,300
2020-05-01T06:00:00+00:00,845.080511630906,3.0,300
2020-05-01T06:05:00+00:00,845.080511630906,3.0,300
2020-05-01T06:10:00+00:00,846.434827681189,3.0,300
2020-05-01T06:15:00+00:00,845.895991124858,3.0,300
2020-05-01T06:20:00+00:00,842.273317679345,3.0,300
2020-05-01T06:25:00+00:00,835.043283988625,3.0,300
2020-05-01T06:30:00+00:00,706.394812166065,3.0,300
2020-05-01T06:35:00+00:00,706.003795085605,3.0,300
2020-05-01T06:40:00+00:00,720.784698068197,3.0,300
2020-05-01T06:45:00+00:00,841.804239022671,3.0,300
2020-05-01T06:50:00+00:00,706.003795085605,3.0,300
2020-05-01T06:55:00+00:00,706.003795085605,3.0,300
2020-05-01T07:00:00+00:00,818.200078373474,3.0,300
2020-05-01T07:05:00+00:00,818.200078373474,3.0,300
2020-05-01T07:10:00+00:00,818.200078373474,3.0,300
2020-05-01T07:15:00+00:00,818.200078373474,3.0,300
2020-05-01T07:20:00+00:00,818.200078373474,3.0,300
2020-05-01T07:25:00+00:00,818.200078373474,3.0,300
2020-05-01T07:30:00+00:00,829.299419173203,3.0,300
2020-05-01T07:35:00+00:00,829.299419173203,3.0,300
2020-05-01T07:40:00+00:00,829.299419173203,3.0,300
2020-05-01T07:45:00+00:00,829.299419173203,3.0,300
2020-05-01T07:50:00+00:00,829.299419173203,3.0,300
2020-05-01T07:55:00+00:00,829.299419173203,3.0,300
2020-05-01T08:00:00+00:00,829.299419173203,3.0,300
2020-05-01T08:05:00+00:00,838.660709781008,3.0,300
2020-05-01T08:10:00+00:00,838.660709781008,3.0,300
2020-05-01T08:15:00+00:00,838.660709781008,3.0,300
2020-05-01T08:20:00+00:00,838.660709781008,3.0,300
2020-05-01T08:25:00+00:00,838.660709781008,3.0,300
2020-05-01T08:30:00+00:00,838.660709781008,3.0,300
2020-05-01T08:35:00+00:00,838.660709781008,3.0,300
2020-05-01T08:40:00+00:00,838.660709781008,3.0,300
2020-05-01T08:45:00+00:00,838.660709781008,3.0,300
2020-05-01T08:50:00+00:00,838.660709781008,3.0,300
2020-05-01T08:55:00+00:00,838.660709781008,3.0,300
2020-05-01T09:00:00+00:00,818.931763047814,3.0,300
2020-05-01T09:05:00+00:00,818.931763047814,3.0,300
2020-05-01T09:10:00+00:00,831.627584340269,3.0,300
2020-05-01T09:15:00+00:00,818.931763047814,3.0,300
2020-05-01T09:20:00+00:00,828.277132719964,3.0,300
2020-05-01T09:25:00+00:00,831.627584340269,3.0,300
2020-05-01T09:30:00+00:00,818.931763047814,3.0,300
2020-05-01T09:35:00+00:00,847.175523337228,3.0,300
2020-05-01T09:40:00+00:00,818.804151838268,3.0,300
2020-05-01T09:45:00+00:00,831.491997430126,3.0,300
2020-05-01T09:50:00+00:00,854.788999634795,3.0,300
2020-05-01T09:55:00+00:00,854.788999634795,3.0,300
2020-05-01T10:00:00+00:00,713.599983263247,3.0,300
2020-05-01T10:05:00+00:00,713.599983263247,3.0,300
2020-05-01T10:10:00+00:00,713.599983263247,3.0,300
2020-05-01T10:15:00+00:00,713.599983263247,3.0,300
2020-05-01T10:20:00+00:00,713.599983263247,3.0,300
2020-05-01T10:25:00+00:00,723.830847150446,3.0,300
2020-05-01T10:30:00+00:00,713.599983263247,3.0,300
2020-05-01T10:35:00+00:00,723.830847150446,3.0,300
2020-05-01T10:40:00+00:00,713.599983263247,3.0,300
2020-05-01T10:45:00+00:00,713.625634348875,3.0,300
2020-05-01T10:50:00+00:00,713.97248225194,3.0,300
2020-05-01T10:55:00+00:00,713.97248225194,3.0,300
2020-05-01T11:00:00+00:00,850.509832923808,3.0,300
2020-05-01T11:05:00+00:00,850.509832923808,3.0,300
2020-05-01T11:10:00+00:00,848.241256060019,3.0,300
2020-05-01T11:15:00+00:00,859.256043614354,3.0,300
2020-05-01T11:20:00+00:00,848.241256060019,3.0,300
2020-05-01T11:25:00+00:00,858.297275305181,3.0,300
2020-05-01T11:30:00+00:00,847.395468018932,3.0,300
2020-05-01T11:35:00+00:00,847.395468018932,3.0,300
2020-05-01T11:40:00+00:00,858.297275305181,3.0,300
2020-05-01T11:45:00+00:00,857.041769081683,3.0,300
2020-05-01T11:50:00+00:00,858.718164032724,3.0,300
2020-05-01T11:55:00+00:00,846.371255025957,3.0,300
2020-05-01T12:00:00+00:00,875.501177526878,3.0,300
2020-05-01T12:05:00+00:00,857.671999775209,3.0,300
2020-05-01T12:10:00+00:00,906.410580787797,3.0,300
2020-05-01T12:15:00+00:00,914.025484746624,3.0,300
2020-05-01T12:20:00+00:00,909.625485356142,3.0,300
2020-05-01T12:25:00+00:00,909.625485356142,3.0,300
2020-05-01T12:30:00+00:00,917.504350746294,3.0,300
2020-05-01T12:35:00+00:00,917.504350746294,3.0,300
2020-05-01T12:40:00+00:00,915.849853680369,3.0,300
2020-05-01T12:45:00+00:00,908.02017724687,3.0,300
2020-05-01T12:50:00+00:00,915.849853680369,3.0,300
2020-05-01T12:55:00+00:00,915.081685822041,3.0,300
2020-05-01T13:00:00+00:00,854.542546467475,3.0,300
2020-05-01T13:05:00+00:00,854.542546467475,3.0,300
2020-05-01T13:10:00+00:00,854.542546467475,3.0,300
